dataset_id,participant_id,condition,training_test_file_key,fold,split_engine
AN19,AN19.69,AN19.Korean.test_Spanish,"AN19.KOR.kf2, AN19.KOR.kf4, AN19.KOR.kf6, AN19.KOR.km2, AN19.KOR.km6, AN19.KOR.km7||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73",1,StratifiedKFold
AN19,AN19.70,AN19.Mixed.test_Spanish,"AN19.MIX.if1, AN19.MIX.if2, AN19.MIX.if5, AN19.MIX.im1, AN19.MIX.im2, AN19.MIX.im6||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73",2,StratifiedKFold
AN19,AN19.71,AN19.Control.test_Spanish,English||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73,2,StratifiedKFold
AN19,AN19.72,AN19.Spanish.test_Spanish,"AN19.SPA.sf1, AN19.SPA.sf3, AN19.SPA.sf5, AN19.SPA.sm3, AN19.SPA.sm5, AN19.SPA.sm7||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73",1,StratifiedKFold
AN19,AN19.73,AN19.Korean.test_Spanish,"AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73",3,StratifiedKFold
AN19,AN19.74,AN19.Mixed.test_Spanish,"AN19.MIX.if1, AN19.MIX.if2, AN19.MIX.if5, AN19.MIX.im1, AN19.MIX.im2, AN19.MIX.im6||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73",1,StratifiedKFold
AN19,AN19.75,AN19.Control.test_Spanish,English||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73,2,StratifiedKFold
AN19,AN19.76,AN19.Spanish.test_Spanish,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73",2,StratifiedKFold
AN19,AN19.77,AN19.Korean.test_Spanish,"AN19.KOR.kf2, AN19.KOR.kf4, AN19.KOR.kf6, AN19.KOR.km2, AN19.KOR.km6, AN19.KOR.km7||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73",3,StratifiedKFold
AN19,AN19.78,AN19.Mixed.test_Spanish,"AN19.MIX.if1, AN19.MIX.if2, AN19.MIX.if5, AN19.MIX.im1, AN19.MIX.im2, AN19.MIX.im6||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73",1,StratifiedKFold
AN19,AN19.79,AN19.Control.test_Spanish,English||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73,3,StratifiedKFold
AN19,AN19.80,AN19.Spanish.test_Spanish,"AN19.SPA.sf1, AN19.SPA.sf3, AN19.SPA.sf5, AN19.SPA.sm3, AN19.SPA.sm5, AN19.SPA.sm7||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73",2,StratifiedKFold
AN19,AN19.81,AN19.Korean.test_Spanish,"AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73",1,StratifiedKFold
AN19,AN19.82,AN19.Mixed.test_Spanish,"AN19.MIX.if1, AN19.MIX.if2, AN19.MIX.if5, AN19.MIX.im1, AN19.MIX.im2, AN19.MIX.im6||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73",3,StratifiedKFold
AN19,AN19.83,AN19.Spanish.test_Spanish,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6||AN19.SPA.sf1.EW50|AN19.SPA.sf1.EW51|AN19.SPA.sf1.EW53|AN19.SPA.sf1.EW56|AN19.SPA.sf1.HW52|AN19.SPA.sf1.HW54|AN19.SPA.sf1.HW56|AN19.SPA.sf1.HW58|AN19.SPA.sf3.EW52|AN19.SPA.sf3.EW54|AN19.SPA.sf3.EW55|AN19.SPA.sf3.EW57|AN19.SPA.sf3.HW53|AN19.SPA.sf3.HW57|AN19.SPA.sf3.HW59|AN19.SPA.sf3.HW62|AN19.SPA.sf5.EW58|AN19.SPA.sf5.EW59|AN19.SPA.sf5.EW64|AN19.SPA.sf5.EW65|AN19.SPA.sf5.HW55|AN19.SPA.sf5.HW60|AN19.SPA.sf5.HW61|AN19.SPA.sf5.HW63|AN19.SPA.sm3.EW60|AN19.SPA.sm3.EW61|AN19.SPA.sm3.EW62|AN19.SPA.sm3.EW63|AN19.SPA.sm3.HW64|AN19.SPA.sm3.HW65|AN19.SPA.sm3.HW66|AN19.SPA.sm3.HW67|AN19.SPA.sm5.EW66|AN19.SPA.sm5.EW67|AN19.SPA.sm5.EW72|AN19.SPA.sm5.EW73|AN19.SPA.sm5.HW68|AN19.SPA.sm5.HW69|AN19.SPA.sm5.HW74|AN19.SPA.sm5.HW75|AN19.SPA.sm7.EW18|AN19.SPA.sm7.EW68|AN19.SPA.sm7.EW69|AN19.SPA.sm7.EW75|AN19.SPA.sm7.HW29|AN19.SPA.sm7.HW70|AN19.SPA.sm7.HW72|AN19.SPA.sm7.HW73",3,StratifiedKFold
AN19,AN19.84,AN19.Control.test_Spanish,English||AN19.SPA.sf2.EW50|AN19.SPA.sf2.EW51|AN19.SPA.sf2.EW53|AN19.SPA.sf2.EW56|AN19.SPA.sf2.HW52|AN19.SPA.sf2.HW54|AN19.SPA.sf2.HW56|AN19.SPA.sf2.HW58|AN19.SPA.sf4.EW52|AN19.SPA.sf4.EW54|AN19.SPA.sf4.EW55|AN19.SPA.sf4.EW57|AN19.SPA.sf4.HW53|AN19.SPA.sf4.HW57|AN19.SPA.sf4.HW59|AN19.SPA.sf4.HW62|AN19.SPA.sf6.EW58|AN19.SPA.sf6.EW59|AN19.SPA.sf6.EW64|AN19.SPA.sf6.EW65|AN19.SPA.sf6.HW55|AN19.SPA.sf6.HW60|AN19.SPA.sf6.HW61|AN19.SPA.sf6.HW63|AN19.SPA.sm2.EW60|AN19.SPA.sm2.EW61|AN19.SPA.sm2.EW62|AN19.SPA.sm2.EW63|AN19.SPA.sm2.HW64|AN19.SPA.sm2.HW65|AN19.SPA.sm2.HW66|AN19.SPA.sm2.HW67|AN19.SPA.sm4.EW66|AN19.SPA.sm4.EW67|AN19.SPA.sm4.EW72|AN19.SPA.sm4.EW73|AN19.SPA.sm4.HW68|AN19.SPA.sm4.HW69|AN19.SPA.sm4.HW74|AN19.SPA.sm4.HW75|AN19.SPA.sm6.EW18|AN19.SPA.sm6.EW68|AN19.SPA.sm6.EW69|AN19.SPA.sm6.EW75|AN19.SPA.sm6.HW29|AN19.SPA.sm6.HW70|AN19.SPA.sm6.HW72|AN19.SPA.sm6.HW73,2,StratifiedKFold
